CUST_NO,XCOORD,YCOORD,DEMAND,READY_TIME,DUE_DATE,SERVICE_TIME,INSTANCE,TYPE
37,2,60,5,41,178,10,R112,R
38,20,20,8,87,190,10,R112,R
39,5,5,16,42,153,10,R112,R
40,60,12,31,33,186,10,R112,R
41,40,25,9,40,139,10,R112,R
42,42,7,5,43,160,10,R112,R
43,24,12,5,25,158,10,R112,R
44,23,3,7,82,185,10,R112,R
45,11,14,18,31,144,10,R112,R
46,6,38,16,29,169,10,R112,R
47,2,48,1,63,180,10,R112,R
48,8,56,27,34,176,10,R112,R
49,13,52,36,65,192,10,R112,R
50,6,68,30,73,152,10,R112,R
51,47,47,13,75,182,10,R112,R
52,49,58,10,36,149,10,R112,R
53,27,43,9,11,133,10,R112,R
54,37,31,14,51,148,10,R112,R
55,57,29,18,90,197,10,R112,R
56,63,23,2,69,189,10,R112,R
57,53,12,6,76,190,10,R112,R
58,32,12,7,48,163,10,R112,R
59,36,26,18,84,210,10,R112,R
60,21,24,28,17,183,10,R112,R
61,17,34,3,70,201,10,R112,R
62,12,24,13,29,132,10,R112,R
63,24,58,19,25,154,10,R112,R
64,27,69,10,34,172,10,R112,R
65,15,77,9,46,165,10,R112,R
66,62,77,20,49,170,10,R112,R
67,49,73,25,68,179,10,R112,R
68,67,5,25,43,156,10,R112,R
69,56,39,36,80,198,10,R112,R
70,37,47,6,12,137,10,R112,R
71,37,56,5,48,198,10,R112,R
72,57,68,15,39,148,10,R112,R
73,47,16,25,22,170,10,R112,R
74,44,17,9,30,135,10,R112,R
75,46,13,8,74,195,10,R112,R
76,49,11,18,27,141,10,R112,R
77,49,42,13,27,128,10,R112,R
78,53,43,14,72,200,10,R112,R
79,61,52,3,42,159,10,R112,R
80,57,48,23,47,146,10,R112,R
81,56,37,6,73,198,10,R112,R
82,55,54,26,57,140,10,R112,R
83,15,47,16,23,146,10,R112,R
84,14,37,11,21,157,10,R112,R
85,11,31,7,57,154,10,R112,R
86,16,22,41,44,147,10,R112,R
87,4,18,35,49,148,10,R112,R
88,28,18,26,61,134,10,R112,R
89,26,52,9,21,136,10,R112,R
90,26,35,15,68,211,10,R112,R
91,31,67,3,46,153,10,R112,R
92,15,19,1,70,194,10,R112,R
93,22,22,2,18,159,10,R112,R
94,18,24,22,60,199,10,R112,R
95,26,27,27,58,151,10,R112,R
96,25,24,20,14,143,10,R112,R
97,22,27,11,89,190,10,R112,R
98,25,21,12,92,183,10,R112,R
99,19,21,10,21,142,10,R112,R
100,20,26,9,33,142,10,R112,R
101,18,18,17,51,195,10,R112,R
1,35,35,0,0,1000,0,R201,R
2,41,49,10,707,848,10,R201,R
3,35,17,7,143,282,10,R201,R
4,55,45,13,527,584,10,R201,R
5,55,20,19,678,801,10,R201,R
6,15,30,26,34,209,10,R201,R
7,25,30,3,415,514,10,R201,R
8,20,50,5,331,410,10,R201,R
9,10,43,9,404,481,10,R201,R
10,55,60,16,400,497,10,R201,R
11,30,60,16,577,632,10,R201,R
12,20,65,12,206,325,10,R201,R
13,50,35,19,228,345,10,R201,R
14,30,25,23,690,827,10,R201,R
15,15,10,20,32,243,10,R201,R
16,30,5,8,175,300,10,R201,R
17,10,20,19,272,373,10,R201,R
18,5,30,2,733,870,10,R201,R
19,20,40,12,377,434,10,R201,R
20,15,60,17,269,378,10,R201,R
21,45,65,9,581,666,10,R201,R
22,45,20,11,214,331,10,R201,R
23,45,10,18,409,494,10,R201,R
24,55,5,29,206,325,10,R201,R
25,65,35,3,704,847,10,R201,R
26,65,20,6,817,956,10,R201,R
27,45,30,17,588,667,10,R201,R
28,35,40,16,104,255,10,R201,R
29,41,37,16,114,255,10,R201,R
30,64,42,9,190,313,10,R201,R
31,40,60,21,259,354,10,R201,R
32,31,52,27,152,275,10,R201,R
33,35,69,23,660,777,10,R201,R
34,53,52,11,45,200,10,R201,R
35,65,55,14,529,614,10,R201,R
36,63,65,8,686,813,10,R201,R
37,2,60,5,41,208,10,R201,R
38,20,20,8,606,693,10,R201,R
39,5,5,16,302,405,10,R201,R
40,60,12,31,33,224,10,R201,R
41,40,25,9,360,437,10,R201,R
42,42,7,5,396,511,10,R201,R
43,24,12,5,25,172,10,R201,R
44,23,3,7,620,705,10,R201,R
45,11,14,18,233,340,10,R201,R
46,6,38,16,29,189,10,R201,R
47,2,48,1,515,628,10,R201,R
48,8,56,27,85,250,10,R201,R
49,13,52,36,773,906,10,R201,R
50,6,68,30,501,540,10,R201,R
51,47,47,13,547,642,10,R201,R
52,49,58,10,348,453,10,R201,R
53,27,43,9,174,299,10,R201,R
54,37,31,14,414,489,10,R201,R
55,57,29,18,641,734,10,R201,R
56,63,23,2,620,739,10,R201,R
57,53,12,6,585,692,10,R201,R
58,32,12,7,421,530,10,R201,R
59,36,26,18,849,980,10,R201,R
60,21,24,28,17,229,10,R201,R
61,17,34,3,721,862,10,R201,R
62,12,24,13,290,377,10,R201,R
63,24,58,19,163,302,10,R201,R
64,27,69,10,34,191,10,R201,R
65,15,77,9,214,333,10,R201,R
66,62,77,20,49,188,10,R201,R
67,49,73,25,592,693,10,R201,R
68,67,5,25,294,401,10,R201,R
69,56,39,36,637,752,10,R201,R
70,37,47,6,162,293,10,R201,R
71,37,56,5,788,968,10,R201,R
72,57,68,15,268,367,10,R201,R
73,47,16,25,31,208,10,R201,R
74,44,17,9,308,399,10,R201,R
75,46,13,8,681,802,10,R201,R
76,49,11,18,236,345,10,R201,R
77,49,42,13,290,373,10,R201,R
78,53,43,14,817,952,10,R201,R
79,61,52,3,384,499,10,R201,R
80,57,48,23,388,465,10,R201,R
81,56,37,6,839,968,10,R201,R
82,55,54,26,411,456,10,R201,R
83,15,47,16,162,289,10,R201,R
84,14,37,11,96,249,10,R201,R
85,11,31,7,436,511,10,R201,R
86,16,22,41,376,461,10,R201,R
87,4,18,35,388,465,10,R201,R
88,28,18,26,420,447,10,R201,R
89,26,52,9,279,388,10,R201,R
90,26,35,15,755,920,10,R201,R
91,31,67,3,392,487,10,R201,R
92,15,19,1,739,866,10,R201,R
93,22,22,2,18,181,10,R201,R
94,18,24,22,811,969,10,R201,R
95,26,27,27,436,503,10,R201,R
96,25,24,20,92,231,10,R201,R
97,22,27,11,607,690,10,R201,R
98,25,21,12,612,673,10,R201,R
99,19,21,10,183,306,10,R201,R
100,20,26,9,333,432,10,R201,R
101,18,18,17,798,965,10,R201,R
1,35,35,0,0,1000,0,R202,R
2,41,49,10,0,974,10,R202,R
3,35,17,7,0,972,10,R202,R
4,55,45,13,0,967,10,R202,R
5,55,20,19,678,801,10,R202,R
6,15,30,26,0,969,10,R202,R
7,25,30,3,415,514,10,R202,R
8,20,50,5,0,968,10,R202,R
9,10,43,9,404,481,10,R202,R
10,55,60,16,400,497,10,R202,R
11,30,60,16,577,632,10,R202,R
12,20,65,12,206,325,10,R202,R
13,50,35,19,0,975,10,R202,R
14,30,25,23,690,827,10,R202,R
15,15,10,20,32,243,10,R202,R
16,30,5,8,175,300,10,R202,R
17,10,20,19,272,373,10,R202,R
18,5,30,2,733,870,10,R202,R
19,20,40,12,377,434,10,R202,R
20,15,60,17,269,378,10,R202,R
21,45,65,9,581,666,10,R202,R
22,45,20,11,0,971,10,R202,R
23,45,10,18,409,494,10,R202,R
24,55,5,29,206,325,10,R202,R
25,65,35,3,704,847,10,R202,R
26,65,20,6,817,956,10,R202,R
27,45,30,17,0,978,10,R202,R
28,35,40,16,104,255,10,R202,R
29,41,37,16,114,255,10,R202,R
30,64,42,9,190,313,10,R202,R
31,40,60,21,259,354,10,R202,R
32,31,52,27,0,972,10,R202,R
33,35,69,23,660,777,10,R202,R
34,53,52,11,45,200,10,R202,R
35,65,55,14,0,953,10,R202,R
36,63,65,8,686,813,10,R202,R
37,2,60,5,41,208,10,R202,R
38,20,20,8,0,968,10,R202,R
39,5,5,16,302,405,10,R202,R
40,60,12,31,33,224,10,R202,R
41,40,25,9,360,437,10,R202,R
42,42,7,5,396,511,10,R202,R
43,24,12,5,25,172,10,R202,R
44,23,3,7,620,705,10,R202,R
45,11,14,18,233,340,10,R202,R
46,6,38,16,29,189,10,R202,R
47,2,48,1,515,628,10,R202,R
48,8,56,27,85,250,10,R202,R
49,13,52,36,0,962,10,R202,R
50,6,68,30,501,540,10,R202,R
51,47,47,13,0,973,10,R202,R
52,49,58,10,348,453,10,R202,R
53,27,43,9,0,978,10,R202,R
54,37,31,14,414,489,10,R202,R
55,57,29,18,641,734,10,R202,R
56,63,23,2,620,739,10,R202,R
57,53,12,6,585,692,10,R202,R
58,32,12,7,421,530,10,R202,R
59,36,26,18,849,980,10,R202,R
60,21,24,28,0,972,10,R202,R
61,17,34,3,721,862,10,R202,R
62,12,24,13,290,377,10,R202,R
63,24,58,19,163,302,10,R202,R
64,27,69,10,34,191,10,R202,R
65,15,77,9,214,333,10,R202,R
66,62,77,20,49,188,10,R202,R
67,49,73,25,592,693,10,R202,R
68,67,5,25,294,401,10,R202,R
69,56,39,36,637,752,10,R202,R
70,37,47,6,162,293,10,R202,R
71,37,56,5,788,968,10,R202,R
72,57,68,15,268,367,10,R202,R
73,47,16,25,0,967,10,R202,R
74,44,17,9,308,399,10,R202,R
75,46,13,8,681,802,10,R202,R
76,49,11,18,0,962,10,R202,R
77,49,42,13,290,373,10,R202,R
78,53,43,14,817,952,10,R202,R
79,61,52,3,384,499,10,R202,R
80,57,48,23,388,465,10,R202,R
81,56,37,6,839,968,10,R202,R
82,55,54,26,411,456,10,R202,R
83,15,47,16,0,966,10,R202,R
84,14,37,11,0,968,10,R202,R
85,11,31,7,436,511,10,R202,R
86,16,22,41,0,966,10,R202,R
87,4,18,35,388,465,10,R202,R
88,28,18,26,420,447,10,R202,R
89,26,52,9,279,388,10,R202,R
90,26,35,15,755,920,10,R202,R
91,31,67,3,392,487,10,R202,R
92,15,19,1,0,964,10,R202,R
93,22,22,2,18,181,10,R202,R
94,18,24,22,811,969,10,R202,R
95,26,27,27,0,977,10,R202,R
96,25,24,20,0,975,10,R202,R
97,22,27,11,0,974,10,R202,R
98,25,21,12,612,673,10,R202,R
99,19,21,10,0,968,10,R202,R
100,20,26,9,333,432,10,R202,R
101,18,18,17,798,965,10,R202,R
1,35,35,0,0,1000,0,R203,R
2,41,49,10,0,974,10,R203,R
3,35,17,7,0,972,10,R203,R
4,55,45,13,0,967,10,R203,R
5,55,20,19,678,801,10,R203,R
6,15,30,26,0,969,10,R203,R
7,25,30,3,415,514,10,R203,R
8,20,50,5,0,968,10,R203,R
9,10,43,9,404,481,10,R203,R
10,55,60,16,400,497,10,R203,R
11,30,60,16,577,632,10,R203,R
12,20,65,12,206,325,10,R203,R
13,50,35,19,0,975,10,R203,R
14,30,25,23,690,827,10,R203,R
15,15,10,20,0,957,10,R203,R
16,30,5,8,175,300,10,R203,R
17,10,20,19,0,960,10,R203,R
18,5,30,2,733,870,10,R203,R
19,20,40,12,0,974,10,R203,R
20,15,60,17,0,957,10,R203,R
21,45,65,9,0,958,10,R203,R
22,45,20,11,0,971,10,R203,R
23,45,10,18,409,494,10,R203,R
24,55,5,29,206,325,10,R203,R
25,65,35,3,0,960,10,R203,R
26,65,20,6,817,956,10,R203,R
27,45,30,17,0,978,10,R203,R
28,35,40,16,104,255,10,R203,R
29,41,37,16,0,983,10,R203,R
30,64,42,9,0,960,10,R203,R
31,40,60,21,259,354,10,R203,R
32,31,52,27,0,972,10,R203,R
33,35,69,23,0,956,10,R203,R
34,53,52,11,45,200,10,R203,R
35,65,55,14,0,953,10,R203,R
36,63,65,8,686,813,10,R203,R
37,2,60,5,41,208,10,R203,R
38,20,20,8,0,968,10,R203,R
39,5,5,16,302,405,10,R203,R
40,60,12,31,33,224,10,R203,R
41,40,25,9,360,437,10,R203,R
42,42,7,5,396,511,10,R203,R
43,24,12,5,25,172,10,R203,R
44,23,3,7,0,955,10,R203,R
45,11,14,18,233,340,10,R203,R
46,6,38,16,29,189,10,R203,R
47,2,48,1,0,954,10,R203,R
48,8,56,27,0,955,10,R203,R
49,13,52,36,0,962,10,R203,R
50,6,68,30,501,540,10,R203,R
51,47,47,13,0,973,10,R203,R
52,49,58,10,0,963,10,R203,R
53,27,43,9,0,978,10,R203,R
54,37,31,14,414,489,10,R203,R
55,57,29,18,0,967,10,R203,R
56,63,23,2,620,739,10,R203,R
57,53,12,6,585,692,10,R203,R
58,32,12,7,0,966,10,R203,R
59,36,26,18,849,980,10,R203,R
60,21,24,28,0,972,10,R203,R
61,17,34,3,0,971,10,R203,R
62,12,24,13,0,964,10,R203,R
63,24,58,19,163,302,10,R203,R
64,27,69,10,0,955,10,R203,R
65,15,77,9,214,333,10,R203,R
66,62,77,20,49,188,10,R203,R
67,49,73,25,592,693,10,R203,R
68,67,5,25,294,401,10,R203,R
69,56,39,36,637,752,10,R203,R
70,37,47,6,162,293,10,R203,R
71,37,56,5,788,968,10,R203,R
72,57,68,15,0,950,10,R203,R
73,47,16,25,0,967,10,R203,R
74,44,17,9,0,969,10,R203,R
75,46,13,8,681,802,10,R203,R
76,49,11,18,0,962,10,R203,R
77,49,42,13,290,373,10,R203,R
78,53,43,14,817,952,10,R203,R
79,61,52,3,384,499,10,R203,R
80,57,48,23,388,465,10,R203,R
81,56,37,6,839,968,10,R203,R
82,55,54,26,0,962,10,R203,R
83,15,47,16,0,966,10,R203,R
84,14,37,11,0,968,10,R203,R
85,11,31,7,436,511,10,R203,R
86,16,22,41,0,966,10,R203,R
87,4,18,35,0,954,10,R203,R
88,28,18,26,420,447,10,R203,R
89,26,52,9,279,388,10,R203,R
90,26,35,15,0,981,10,R203,R
91,31,67,3,0,957,10,R203,R
92,15,19,1,0,964,10,R203,R
93,22,22,2,18,181,10,R203,R
94,18,24,22,811,969,10,R203,R
95,26,27,27,0,977,10,R203,R
96,25,24,20,0,975,10,R203,R
97,22,27,11,0,974,10,R203,R
98,25,21,12,0,972,10,R203,R
99,19,21,10,0,968,10,R203,R
100,20,26,9,333,432,10,R203,R
101,18,18,17,798,965,10,R203,R
1,35,35,0,0,1000,0,R204,R
2,41,49,10,0,974,10,R204,R
3,35,17,7,0,972,10,R204,R
4,55,45,13,0,967,10,R204,R
5,55,20,19,678,801,10,R204,R
6,15,30,26,0,969,10,R204,R
7,25,30,3,0,978,10,R204,R
8,20,50,5,0,968,10,R204,R
9,10,43,9,404,481,10,R204,R
10,55,60,16,400,497,10,R204,R
11,30,60,16,0,964,10,R204,R
12,20,65,12,206,325,10,R204,R
13,50,35,19,0,975,10,R204,R
14,30,25,23,690,827,10,R204,R
15,15,10,20,0,957,10,R204,R
16,30,5,8,175,300,10,R204,R
17,10,20,19,0,960,10,R204,R
18,5,30,2,0,959,10,R204,R
19,20,40,12,0,974,10,R204,R
20,15,60,17,0,957,10,R204,R
21,45,65,9,0,958,10,R204,R
22,45,20,11,0,971,10,R204,R
23,45,10,18,0,963,10,R204,R
24,55,5,29,206,325,10,R204,R
25,65,35,3,0,960,10,R204,R
26,65,20,6,817,956,10,R204,R
27,45,30,17,0,978,10,R204,R
28,35,40,16,0,985,10,R204,R
29,41,37,16,0,983,10,R204,R
30,64,42,9,0,960,10,R204,R
31,40,60,21,0,964,10,R204,R
32,31,52,27,0,972,10,R204,R
33,35,69,23,0,956,10,R204,R
34,53,52,11,0,965,10,R204,R
35,65,55,14,0,953,10,R204,R
36,63,65,8,0,948,10,R204,R
37,2,60,5,0,948,10,R204,R
38,20,20,8,0,968,10,R204,R
39,5,5,16,302,405,10,R204,R
40,60,12,31,0,956,10,R204,R
41,40,25,9,0,978,10,R204,R
42,42,7,5,0,961,10,R204,R
43,24,12,5,0,964,10,R204,R
44,23,3,7,0,955,10,R204,R
45,11,14,18,233,340,10,R204,R
46,6,38,16,0,960,10,R204,R
47,2,48,1,0,954,10,R204,R
48,8,56,27,0,955,10,R204,R
49,13,52,36,0,962,10,R204,R
50,6,68,30,0,946,10,R204,R
51,47,47,13,0,973,10,R204,R
52,49,58,10,0,963,10,R204,R
53,27,43,9,0,978,10,R204,R
54,37,31,14,414,489,10,R204,R
55,57,29,18,0,967,10,R204,R
56,63,23,2,620,739,10,R204,R
57,53,12,6,0,960,10,R204,R
58,32,12,7,0,966,10,R204,R
59,36,26,18,849,980,10,R204,R
60,21,24,28,0,972,10,R204,R
61,17,34,3,0,971,10,R204,R
62,12,24,13,0,964,10,R204,R
63,24,58,19,163,302,10,R204,R
64,27,69,10,0,955,10,R204,R
65,15,77,9,0,943,10,R204,R
66,62,77,20,0,940,10,R204,R
67,49,73,25,0,949,10,R204,R
68,67,5,25,294,401,10,R204,R
69,56,39,36,0,968,10,R204,R
70,37,47,6,162,293,10,R204,R
71,37,56,5,0,968,10,R204,R
72,57,68,15,0,950,10,R204,R
73,47,16,25,0,967,10,R204,R
74,44,17,9,0,969,10,R204,R
75,46,13,8,681,802,10,R204,R
76,49,11,18,0,962,10,R204,R
77,49,42,13,290,373,10,R204,R
78,53,43,14,817,952,10,R204,R
79,61,52,3,0,958,10,R204,R
80,57,48,23,388,465,10,R204,R
81,56,37,6,0,968,10,R204,R
82,55,54,26,0,962,10,R204,R
83,15,47,16,0,966,10,R204,R
84,14,37,11,0,968,10,R204,R
85,11,31,7,436,511,10,R204,R
86,16,22,41,0,966,10,R204,R
87,4,18,35,0,954,10,R204,R
88,28,18,26,420,447,10,R204,R
89,26,52,9,0,970,10,R204,R
90,26,35,15,0,981,10,R204,R
91,31,67,3,0,957,10,R204,R
92,15,19,1,0,964,10,R204,R
93,22,22,2,18,181,10,R204,R
94,18,24,22,0,969,10,R204,R
95,26,27,27,0,977,10,R204,R
96,25,24,20,0,975,10,R204,R
97,22,27,11,0,974,10,R204,R
98,25,21,12,0,972,10,R204,R
99,19,21,10,0,968,10,R204,R
100,20,26,9,333,432,10,R204,R
101,18,18,17,798,965,10,R204,R
1,35,35,0,0,1000,0,R205,R
2,41,49,10,658,898,10,R205,R
3,35,17,7,93,333,10,R205,R
4,55,45,13,436,676,10,R205,R
5,55,20,19,620,860,10,R205,R
6,15,30,26,20,260,10,R205,R
7,25,30,3,345,585,10,R205,R
8,20,50,5,251,491,10,R205,R
9,10,43,9,323,563,10,R205,R
10,55,60,16,329,569,10,R205,R
11,30,60,16,485,725,10,R205,R
12,20,65,12,146,386,10,R205,R
13,50,35,19,167,407,10,R205,R
14,30,25,23,639,879,10,R205,R
15,15,10,20,32,272,10,R205,R
16,30,5,8,118,358,10,R205,R
17,10,20,19,203,443,10,R205,R
18,5,30,2,682,922,10,R205,R
19,20,40,12,286,526,10,R205,R
20,15,60,17,204,444,10,R205,R
21,45,65,9,504,744,10,R205,R
22,45,20,11,153,393,10,R205,R
23,45,10,18,332,572,10,R205,R
24,55,5,29,146,386,10,R205,R
25,65,35,3,656,896,10,R205,R
26,65,20,6,716,956,10,R205,R
27,45,30,17,508,748,10,R205,R
28,35,40,16,60,300,10,R205,R
29,41,37,16,65,305,10,R205,R
30,64,42,9,132,372,10,R205,R
31,40,60,21,187,427,10,R205,R
32,31,52,27,94,334,10,R205,R
33,35,69,23,599,839,10,R205,R
34,53,52,11,24,264,10,R205,R
35,65,55,14,452,692,10,R205,R
36,63,65,8,630,870,10,R205,R
37,2,60,5,41,281,10,R205,R
38,20,20,8,530,770,10,R205,R
39,5,5,16,234,474,10,R205,R
40,60,12,31,33,273,10,R205,R
41,40,25,9,279,519,10,R205,R
42,42,7,5,334,574,10,R205,R
43,24,12,5,25,265,10,R205,R
44,23,3,7,543,783,10,R205,R
45,11,14,18,167,407,10,R205,R
46,6,38,16,29,269,10,R205,R
47,2,48,1,452,692,10,R205,R
48,8,56,27,48,288,10,R205,R
49,13,52,36,720,960,10,R205,R
50,6,68,30,401,641,10,R205,R
51,47,47,13,475,715,10,R205,R
52,49,58,10,281,521,10,R205,R
53,27,43,9,117,357,10,R205,R
54,37,31,14,332,572,10,R205,R
55,57,29,18,568,808,10,R205,R
56,63,23,2,560,800,10,R205,R
57,53,12,6,519,759,10,R205,R
58,32,12,7,356,596,10,R205,R
59,36,26,18,740,980,10,R205,R
60,21,24,28,17,257,10,R205,R
61,17,34,3,672,912,10,R205,R
62,12,24,13,214,454,10,R205,R
63,24,58,19,113,353,10,R205,R
64,27,69,10,34,274,10,R205,R
65,15,77,9,154,394,10,R205,R
66,62,77,20,49,289,10,R205,R
67,49,73,25,523,763,10,R205,R
68,67,5,25,228,468,10,R205,R
69,56,39,36,575,815,10,R205,R
70,37,47,6,108,348,10,R205,R
71,37,56,5,728,968,10,R205,R
72,57,68,15,198,438,10,R205,R
73,47,16,25,22,262,10,R205,R
74,44,17,9,234,474,10,R205,R
75,46,13,8,622,862,10,R205,R
76,49,11,18,171,411,10,R205,R
77,49,42,13,212,452,10,R205,R
78,53,43,14,730,970,10,R205,R
79,61,52,3,322,562,10,R205,R
80,57,48,23,307,547,10,R205,R
81,56,37,6,728,968,10,R205,R
82,55,54,26,314,554,10,R205,R
83,15,47,16,106,346,10,R205,R
84,14,37,11,53,293,10,R205,R
85,11,31,7,354,594,10,R205,R
86,16,22,41,299,539,10,R205,R
87,4,18,35,307,547,10,R205,R
88,28,18,26,314,554,10,R205,R
89,26,52,9,214,454,10,R205,R
90,26,35,15,718,958,10,R205,R
91,31,67,3,320,560,10,R205,R
92,15,19,1,683,923,10,R205,R
93,22,22,2,18,258,10,R205,R
94,18,24,22,729,969,10,R205,R
95,26,27,27,350,590,10,R205,R
96,25,24,20,42,282,10,R205,R
97,22,27,11,529,769,10,R205,R
98,25,21,12,523,763,10,R205,R
99,19,21,10,125,365,10,R205,R
100,20,26,9,263,503,10,R205,R
101,18,18,17,725,965,10,R205,R
1,35,35,0,0,1000,0,R206,R
2,41,49,10,0,974,10,R206,R
3,35,17,7,0,972,10,R206,R
4,55,45,13,0,967,10,R206,R
5,55,20,19,620,860,10,R206,R
6,15,30,26,0,969,10,R206,R
7,25,30,3,345,585,10,R206,R
8,20,50,5,0,968,10,R206,R
9,10,43,9,323,563,10,R206,R
10,55,60,16,329,569,10,R206,R
11,30,60,16,485,725,10,R206,R
12,20,65,12,146,386,10,R206,R
13,50,35,19,0,975,10,R206,R
14,30,25,23,639,879,10,R206,R
15,15,10,20,32,272,10,R206,R
16,30,5,8,118,358,10,R206,R
17,10,20,19,203,443,10,R206,R
18,5,30,2,682,922,10,R206,R
19,20,40,12,286,526,10,R206,R
20,15,60,17,204,444,10,R206,R
21,45,65,9,504,744,10,R206,R
22,45,20,11,0,971,10,R206,R
23,45,10,18,332,572,10,R206,R
24,55,5,29,146,386,10,R206,R
25,65,35,3,656,896,10,R206,R
26,65,20,6,716,956,10,R206,R
27,45,30,17,0,978,10,R206,R
28,35,40,16,60,300,10,R206,R
29,41,37,16,65,305,10,R206,R
30,64,42,9,132,372,10,R206,R
31,40,60,21,187,427,10,R206,R
32,31,52,27,0,972,10,R206,R
33,35,69,23,599,839,10,R206,R
34,53,52,11,24,264,10,R206,R
35,65,55,14,0,953,10,R206,R
36,63,65,8,630,870,10,R206,R
37,2,60,5,41,281,10,R206,R
38,20,20,8,0,968,10,R206,R
39,5,5,16,234,474,10,R206,R
40,60,12,31,33,273,10,R206,R
41,40,25,9,279,519,10,R206,R
42,42,7,5,334,574,10,R206,R
43,24,12,5,25,265,10,R206,R
44,23,3,7,543,783,10,R206,R
45,11,14,18,167,407,10,R206,R
46,6,38,16,29,269,10,R206,R
47,2,48,1,452,692,10,R206,R
48,8,56,27,48,288,10,R206,R
49,13,52,36,0,962,10,R206,R
50,6,68,30,401,641,10,R206,R
51,47,47,13,0,973,10,R206,R
52,49,58,10,281,521,10,R206,R
53,27,43,9,0,978,10,R206,R
54,37,31,14,332,572,10,R206,R
55,57,29,18,568,808,10,R206,R
56,63,23,2,560,800,10,R206,R
57,53,12,6,519,759,10,R206,R
58,32,12,7,356,596,10,R206,R
59,36,26,18,740,980,10,R206,R
60,21,24,28,0,972,10,R206,R
61,17,34,3,672,912,10,R206,R
62,12,24,13,214,454,10,R206,R
63,24,58,19,113,353,10,R206,R
64,27,69,10,34,274,10,R206,R
65,15,77,9,154,394,10,R206,R
66,62,77,20,49,289,10,R206,R
67,49,73,25,523,763,10,R206,R
68,67,5,25,228,468,10,R206,R
69,56,39,36,575,815,10,R206,R
70,37,47,6,108,348,10,R206,R
71,37,56,5,728,968,10,R206,R
72,57,68,15,198,438,10,R206,R
73,47,16,25,0,967,10,R206,R
74,44,17,9,234,474,10,R206,R
75,46,13,8,622,862,10,R206,R
76,49,11,18,0,962,10,R206,R
77,49,42,13,212,452,10,R206,R
78,53,43,14,730,970,10,R206,R
79,61,52,3,322,562,10,R206,R
80,57,48,23,307,547,10,R206,R
81,56,37,6,728,968,10,R206,R
82,55,54,26,314,554,10,R206,R
83,15,47,16,0,966,10,R206,R
84,14,37,11,0,968,10,R206,R
85,11,31,7,354,594,10,R206,R
86,16,22,41,0,966,10,R206,R
87,4,18,35,307,547,10,R206,R
88,28,18,26,314,554,10,R206,R
89,26,52,9,214,454,10,R206,R
90,26,35,15,718,958,10,R206,R
91,31,67,3,320,560,10,R206,R
92,15,19,1,0,964,10,R206,R
93,22,22,2,18,258,10,R206,R
94,18,24,22,729,969,10,R206,R
95,26,27,27,0,977,10,R206,R
96,25,24,20,0,975,10,R206,R
97,22,27,11,0,974,10,R206,R
98,25,21,12,523,763,10,R206,R
99,19,21,10,0,968,10,R206,R
100,20,26,9,263,503,10,R206,R
101,18,18,17,725,965,10,R206,R
1,35,35,0,0,1000,0,R207,R
2,41,49,10,0,974,10,R207,R
3,35,17,7,0,972,10,R207,R
4,55,45,13,0,967,10,R207,R
5,55,20,19,620,860,10,R207,R
6,15,30,26,0,969,10,R207,R
7,25,30,3,345,585,10,R207,R
8,20,50,5,0,968,10,R207,R
9,10,43,9,323,563,10,R207,R
10,55,60,16,329,569,10,R207,R
11,30,60,16,485,725,10,R207,R
12,20,65,12,146,386,10,R207,R
13,50,35,19,0,975,10,R207,R
14,30,25,23,639,879,10,R207,R
15,15,10,20,0,957,10,R207,R
16,30,5,8,118,358,10,R207,R
17,10,20,19,0,960,10,R207,R
18,5,30,2,682,922,10,R207,R
19,20,40,12,0,974,10,R207,R
20,15,60,17,0,957,10,R207,R
21,45,65,9,0,958,10,R207,R
22,45,20,11,0,971,10,R207,R
23,45,10,18,332,572,10,R207,R
24,55,5,29,146,386,10,R207,R
25,65,35,3,0,960,10,R207,R
26,65,20,6,716,956,10,R207,R
27,45,30,17,0,978,10,R207,R
28,35,40,16,60,300,10,R207,R
29,41,37,16,0,983,10,R207,R
30,64,42,9,0,960,10,R207,R
31,40,60,21,187,427,10,R207,R
32,31,52,27,0,972,10,R207,R
33,35,69,23,0,956,10,R207,R
34,53,52,11,24,264,10,R207,R
35,65,55,14,0,953,10,R207,R
36,63,65,8,630,870,10,R207,R
37,2,60,5,41,281,10,R207,R
38,20,20,8,0,968,10,R207,R
39,5,5,16,234,474,10,R207,R
40,60,12,31,33,273,10,R207,R
41,40,25,9,279,519,10,R207,R
42,42,7,5,334,574,10,R207,R
43,24,12,5,25,265,10,R207,R
44,23,3,7,0,955,10,R207,R
45,11,14,18,167,407,10,R207,R
46,6,38,16,29,269,10,R207,R
47,2,48,1,0,954,10,R207,R
48,8,56,27,0,955,10,R207,R
49,13,52,36,0,962,10,R207,R
50,6,68,30,401,641,10,R207,R
51,47,47,13,0,973,10,R207,R
52,49,58,10,0,963,10,R207,R
53,27,43,9,0,978,10,R207,R
54,37,31,14,332,572,10,R207,R
55,57,29,18,0,967,10,R207,R
56,63,23,2,560,800,10,R207,R
57,53,12,6,519,759,10,R207,R
58,32,12,7,0,966,10,R207,R
59,36,26,18,740,980,10,R207,R
60,21,24,28,0,972,10,R207,R
61,17,34,3,0,971,10,R207,R
62,12,24,13,0,964,10,R207,R
